id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count
7084,25802884,25802884,45656922,6,,,Alessandra Torre,2015,Hollywood Dirt,"Hollywood Dirt (Hollywood Dirt, #1)",eng,4.12,20467,22104,2538
7085,15769463,23016364,21476322,14,1478314605,9781478314610,Tara Sivec,2012,Futures and Frosting,"Futures and Frosting (Chocolate Lovers, #2)",eng,4.28,16341,22833,1815
7086,99955,99955,23681298,16,451528891,9780451528900,"Thomas Paine, Sidney Hook, Jack Fruchtman Jr.",1776,,"Common Sense, The Rights of Man and Other Essential Writings",eng,4.12,13088,13165,122
7087,18054175,22328544,25337922,47,006228553X,9780062285540,Matthew Quick,2014,The Good Luck of Right Now,The Good Luck of Right Now,eng,3.61,12230,14725,2320
7088,1605034,1605034,1598345,45,375424482,9780375424490,Alexander McCall Smith,2008,The Miracle at Speedy Motors ,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",en-US,4.09,16887,18599,1200
7089,3759,3759,983949,131,142002046,9780142002050,Ian Fleming,1959,Goldfinger,"Goldfinger (James Bond, #7)",eng,3.8,13267,15321,689
7090,371456,371456,89633,181,3746611091,9783746611100,Émile Zola,1880,Nana,"Nana (Les Rougon-Macquart, #9)",ger,3.84,13610,15562,424
7091,12988089,12988089,17498555,15,1442454148,9781442454150,Richard Paul Evans,2012,Rise of the Elgen,"Rise of the Elgen (Michael Vey, #2)",eng,4.29,15152,16060,1473
7092,103035,103035,530471,45,743417321,9780743417330,Clive Barker,1988,Cabal,Cabal,en-US,3.92,13557,15140,374
7093,347143,347143,2299471,32,307356361,9780307356370,Tom Perrotta,2007,The Abstinence Teacher,The Abstinence Teacher,,3.24,13303,14980,2254
7094,30314465,29467945,49744435,29,,,David Baldacci,2016,No Man's Land,"No Man's Land (John Puller, #4)",eng,4.19,8834,19699,1301
7095,144127,144127,139049,32,812541626,9780812541620,David Farland,1998,The Sum of All Men,The Runelords (Runelords #1),en-US,3.74,14938,15694,411
7096,17329041,17329041,21999016,30,241963745,9780241963750,Suzanne Rindell,2013,The Other Typist,The Other Typist,en-GB,3.55,7107,14844,2515
7097,22428828,22428828,41849150,15,,,"Cassandra Clare, Sarah Rees Brennan",2015,,"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)",eng,4.1,17740,18575,1993
7098,35125,35125,35062,45,2290011150,9782290011160,Alan Dean Foster,1979,Alien,Alien,eng,4.08,13669,14259,272
7099,8805443,8805443,13088275,40,399157077,9780399157070,Robert Crais,2011,The Sentry,"The Sentry (Elvis Cole, #14; Joe Pike, #3)",eng,4.2,14248,15561,837
7100,13111733,18338465,18285292,14,1456527738,9781456527730,J.M. Darhower,2014,Sempre,"Sempre (Sempre, #1)",eng,4.21,14217,23525,2491
7101,17333171,17333171,24064353,16,042527067X,9780425270680,Ilona Andrews,2015,Magic Shifts,"Magic Shifts (Kate Daniels, #8)",eng,4.47,16363,20829,1808
7102,961833,961833,1916770,36,553573764,9780553573760,Susanna Kearsley,1994,Mariana,Mariana,,4.06,13572,17781,1947
7103,6678,6678,1413831,68,141311428,9780141311420,"Roald Dahl, Quentin Blake",1986,Going Solo,Going Solo,eng,4.04,14086,16071,986
7104,517344,517344,505277,34,786838825,9780786838820,"Sara Pennypacker, Marla Frazee",2006,"Clementine (Clementine, #1)","Clementine (Clementine, #1)",en-US,3.9,15584,16189,1602
7105,8752885,8752885,13626110,23,1841498874,9781841498870,Daniel Abraham,2011,The Dragon's Path,"The Dragon's Path (The Dagger and the Coin, #1)",eng,3.78,13508,15494,1117
7106,402128,402128,372536,89,151686564,9780151686570,"T.S. Eliot, Edward Gorey",1939,Old Possum's Book of Practical Cats,Old Possum's Book of Practical Cats,en-US,4.09,15410,17494,852
7107,25106926,25106926,44759727,28,1471132978,9781471132970,Philippa Gregory,2015,The Taming of the Queen,"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",eng,3.89,9793,15631,1538
7108,18815695,18815695,19263822,8,,,Cassie Dandridge Selleck,2012,,The Pecan Man,,4.07,12912,13826,1366
7109,39792,39792,1323052,92,1565849930,9781565849940,"Henning Mankell, Laurie Thompson",1994,Mannen som log,"The Man Who Smiled (Kurt Wallander, #4)",eng,3.93,12545,15130,661
7110,16012,16012,17803,11,1931514607,9781931514610,Ai Yazawa,2000,Paradise Kiss 1,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",eng,4.11,14065,14196,191
7111,4485966,4485966,4642546,33,1591842247,9781591842250,Geoff Colvin,2008,Talent Is Overrated: What Really Separates World-Class Performers from Everybody Else,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,en-US,3.96,12511,13454,816
7112,3122173,3122173,3153516,20,312947062,9780312947060,Sherrilyn Kenyon,2008,One Silent Night,One Silent Night (Dark-Hunter #15),eng,4.13,21869,23318,750
7113,61906,61906,2792,45,743468406,9780743468400,Lois McMaster Bujold,1986,The Warrior's Apprentice,"The Warrior's Apprentice (Vorkosigan Saga, #2)",eng,4.29,15782,17960,914
7114,2501453,2501453,2508818,3,,9789953890590,"أحلام مستغانمي, Ahlam Mosteghanemi",2003,عابر سرير,عابر سرير,ara,3.64,11783,11856,712
7115,62103,62103,60356,6,805017224,9780805017230,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",1987,The Complete Phantom of the Opera,The Complete Phantom of the Opera,eng,4.29,13681,13752,58
7116,295834,295834,581426,30,810993236,9780810993240,"Michael Buckley, Peter Ferguson",2005,The Unusual Suspects,"The Unusual Suspects (The Sisters Grimm, #2)",en-US,4.22,17793,18509,853
7117,174845,174845,168889,42,60608528,9780060608520,Dietrich Bonhoeffer,1939,Gemeinsames Leben,Life Together: The Classic Exploration of Christian Community,,4.29,12811,14093,716
7118,228992,228992,3082278,33,345418484,9780345418490,Stephen R. Donaldson,1983,The White Gold Wielder,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",eng,4.01,14117,15569,143
7119,203288,203288,2522719,35,345334310,9780345334310,Anne McCaffrey,1969,The Ship Who Sang,"The Ship Who Sang (Brainship, #1)",en-US,4,18613,19183,337
7120,23168817,23168817,42713958,28,076537708X,9780765377080,"Liu Cixin, Joel Martinsen",2008,黑暗森林,"The Dark Forest (Remembrance of Earth’s Past, #2)",eng,4.38,12476,16560,1669
7121,11806716,11806716,13465100,25,1841499005,9781841499000,Mira Grant,2012,Blackout,"Blackout (Newsflesh Trilogy, #3)",eng,4.11,14819,16807,1621
7122,9489502,9489502,14374946,48,1455500135,9781455500130,"Douglas Preston, Lincoln Child",2011,Cold Vengance,"Cold Vengeance (Pendergast, #11)",,4.09,13230,16767,1222
7123,32443,32443,2200679,52,425153975,9780425153970,"Leigh Nichols, Dean Koontz",1981,The Eyes of Darkness,The Eyes of Darkness,eng,3.85,14002,14761,296
7124,47957,47957,2510727,22,451456726,9780451456720,Anne Bishop,1999,Heir to the Shadows,"Heir to the Shadows (The Black Jewels, #2)",en-US,4.33,18541,20479,556
7125,18134894,18134894,25474810,6,1492103748,9781492103740,Pepper Winters,2013,,"Tears of Tess (Monsters in the Dark, #1)",eng,4.09,22331,25134,2755
7126,84844,84844,4648325,45,752815393,9780752815400,Tami Hoag,1996,Guilty as Sin (Deer Lake #2),"Guilty as Sin  (Deer Lake, #2)",eng,4.1,13575,14540,284
7127,153007,153007,39896,19,044661002X,9780446610020,Jacqueline Carey,2006,Kushiel's Scion,"Kushiel's Scion (Imriel's Trilogy, #1)",en-GB,4.19,16358,17564,539
7128,89185,89185,2926628,36,441010644,9780441010650,Alastair Reynolds,2001,Chasm City,Chasm City,eng,4.12,13802,15124,599
7129,6791212,6791212,6995232,38,230744273,9780230744270,Martin Sixsmith,2009,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search","The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",eng,3.65,7261,12619,1583
7130,438024,438024,379247,27,545010306,9780545010310,Jim Benton,2004,Let's Pretend This Never Happened (Dear Dumb Diary #1),Let's Pretend This Never Happened (Dear Dumb Diary #1),,3.98,13347,14089,592
7131,1432370,1432370,1422905,34,786868910,9780786868920,Liz Murray,2010,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard","Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",en-US,4.19,12664,14186,1952
7132,8315872,8315872,13165093,36,399157034,9780399157040,"J.D. Robb, Nora Roberts",2011,Treachery in Death,"Treachery in Death (In Death, #32)",en-US,4.43,17289,19938,1093
7133,17797253,17797253,24969951,22,345516532,9780345516530,Nancy Horan,2014,Under the Wide and Starry Sky,Under the Wide and Starry Sky,eng,3.57,12105,14189,2512
7134,13070346,13070346,18236513,10,,,Quinn Loftis,2011,Blood Rites ,"Blood Rites (The Grey Wolves, #2)",eng,4.41,16421,18435,851
7135,11908,11908,2453177,75,143039571,9780143039570,"Saul Bellow, Christopher Hitchens",1953,The Adventures of Augie March,The Adventures of Augie March,,3.84,12830,13746,824
7136,18221931,18221931,25655088,7,,,Tijan,2013,Carter Reed,"Carter Reed (Carter Reed, #1)",eng,4.03,26670,26764,2325
7137,47345,47345,813560,58,743225082,9780743225080,Tony Parsons,1999,Man and Boy,"Man and Boy (Harry Silver, #1)",eng,3.55,11603,13042,527
7138,10115,10115,12852,30,330353829,9780330353820,Margaret George,1997,The Memoirs of Cleopatra,The Memoirs of Cleopatra,eng,4.17,14235,16088,1045
7139,10503124,10503124,15408919,48,345505514,9780345505510,Steve Berry,2011,The Jefferson Key,"The Jefferson Key (Cotton Malone, #7)",en-US,3.88,13472,15574,1138
7140,18339630,18339630,25892986,26,345808002,9780345808000,Miriam Toews,2014,All My Puny Sorrows,All My Puny Sorrows,eng,3.93,11602,13834,1981
7141,18339743,18339743,25893105,4,804138567,9780804138570,Miranda Beverly-Whittemore,2014,Bittersweet,Bittersweet,eng,3.44,11544,13835,1677
7142,513367,513367,96418,34,553341030,9780553342540,John Gribbin,1984,In Search of Schrödinger's Cat : Quantum Physics And Reality,In Search of Schrödinger's Cat: Quantum Physics and Reality,eng,4,12399,13369,335
7143,62571,62571,3354329,37,765357054,9780765357050,F. Paul Wilson,1981,The Keep ,"The Keep (Adversary Cycle, #1)",en-US,3.98,13211,14610,531
7144,9798177,9798177,14688339,52,316101877,9780316101880,"James Patterson, Chris Tebbetts, Laura Park",2011,,"Middle School: The Worst Years of My Life (Midde School, #1)",eng,4.01,14178,15319,1838
7145,60929,60929,1008111,24,446603775,9780446603780,Octavia E. Butler,1987,Dawn,"Dawn (Xenogenesis, #1)",eng,4.1,13744,16060,1533
7146,164323,164323,2888612,48,553383663,9780553383670,David A. Vise,2006,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time","The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",,3.81,11158,11814,471
7147,3344411,3344411,1481990,86,1933633638,9781933633630,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947,Jeder stirbt für sich allein,Every Man Dies Alone,eng,4.21,6838,15445,2062
7148,24934065,24934065,44589645,33,698410424,9780698410430,Alwyn Hamilton,2016,Rebel of the Sands,"Rebel of the Sands (Rebel of the Sands, #1)",eng,3.96,16789,23329,4449
7149,21618,21618,94590,34,441005667,9780441005670,Joe Haldeman,1997,Forever Peace ,"Forever Peace (The Forever War, #2)",en-US,3.73,14124,14669,365
7150,762064,762064,1899207,50,425178579,9780425178580,"J.D. Robb, Nora Roberts",2001,Betrayal in Death,"Betrayal in Death (In Death, #12)",eng,4.31,19215,21430,594
7151,123632,123632,1715933,55,440351839,9780440351830,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964,Man and His Symbols,Man and His Symbols,eng,4.18,12463,13625,426
7152,625554,20178265,611921,8,159038363X,9781590383640,Gerald N. Lund,1994,"The Work and the Glory, Vol. 1: Pillar of Light","Pillar of Light (The Work and the Glory, #1)",,4.28,12722,14255,894
7153,7955881,7955881,11645576,16,545208858,9780545208860,Kazu Kibuishi,2010,Amulet: Book Three: The Cloud Searchers,"The Cloud Searchers (Amulet, #3)",eng,4.36,15936,16272,934
7154,27276262,27276262,45476016,30,1501126229,9781501126220,Steven  Rowley,2016,Lily and the Octopus,Lily and the Octopus,eng,3.74,13667,16201,3346
7155,3447,3447,1144054,29,061870986X,9780618709860,Tim O'Brien,1994,In the Lake of the Woods,In the Lake of the Woods,eng,3.78,12441,13658,1156
7156,6264710,6264710,6447962,45,312949820,9780312949820,"Lisa Kleypas, Rosalyn Landor",2009,Tempt Me at Twilight,"Tempt Me at Twilight (The Hathaways, #3)",eng,4.18,23125,25056,1295
7157,12677913,12677913,16766265,31,1402798431,9781402798440,Colleen Houck,2012,Tiger's Destiny,"Tiger's Destiny (The Tiger Saga, #4)",eng,4.41,18503,19385,2057
7158,372385,372385,14597614,51,440222702,9780440222700,Harlan Coben,1997,Back Spin,Back Spin (Myron Bolitar #4),eng,3.96,14333,17019,741
7159,73100,73100,1088958,46,380808080,,Susan Elizabeth Phillips,2000,This Heart of Mine,"This Heart of Mine (Chicago Stars, #5)",eng,4.12,21976,23916,969
7160,13605727,13605727,19200600,14,1937053415,9781937053410,Jennifer L. Armentrout,2012,Elixir,"Elixir (Covenant, #3.5)",,4.41,21974,23481,1561
7161,17452179,17452179,24339901,47,571297889,9780571297890,Louise Doughty,2013,Apple Tree Yard,Apple Tree Yard,eng,3.71,10082,15670,1588
7162,136642,136642,6909481,53,2841873900,9782841873910,"Douglas Preston, Lincoln Child",2000,The Ice Limit,The Ice Limit (Ice Limit #1),fre,3.97,12250,15065,563
7163,17977710,17977710,25205902,40,,,Emma Chase,2014,Twisted,"Twisted (Tangled, #2)",eng,4.04,24823,26080,2532
7164,8356487,8356487,13210545,27,316127191,9780316127200,Gail Carriger,2011,Heartless,"Heartless (Parasol Protectorate, #4)",eng,4.07,22670,24880,2100
7165,389827,389827,379443,23,764200119,9780764200110,Janette Oke,1983,When Calls the Heart,"When Calls the Heart (Canadian West, #1)",en-US,4.19,13609,15495,708
7166,18090061,18090061,21856269,18,62224859,9780062224860,Stephanie Evanovich,2013,,Big Girl Panties,eng,3.44,9798,15896,2098
7167,133241,133241,3734,60,671870114,9780671870120,Julie Garwood,1993,Saving Grace,Saving Grace,eng,4.25,19061,20493,632
7168,7198269,7198269,7178698,47,312605382,9780312605380,Lisa Kleypas,2010,Married By Morning,"Married By Morning (The Hathaways, #4)",eng,4.14,22830,24614,1304
7169,30593,30593,1153252,90,1400041988,9781400041980,"Vladimir Nabokov, David Lodge",1953,Pnin,Pnin,eng,3.9,11538,14007,986
7170,76661,76661,891282,17,345322231,9780345322230,Piers Anthony,1987,"Being a Green Mother (Incarnations of Immortality, #5)","Being a Green Mother (Incarnations of Immortality, #5)",en-GB,3.95,15569,15986,197
7171,3334563,3334563,6874450,20,1905294964,9781905294960,Cornelia Funke,1990,Inkheart,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",eng,4.17,14014,15215,452
7172,537094,537094,13183177,163,1419176528,9781419176520,Nikolai Gogol,1842,Шинель,The Overcoat,,4.12,12091,16469,1073
7173,102030,102030,347050,52,4770019572,9784770019580,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935,宮本武蔵 Miyamoto Musashi,Musashi,eng,4.43,9574,11744,759
7174,6696465,6696465,6892105,16,545052424,9780545052430,Wendy Mass,2010,Finally,"Finally (Willow Falls, #2)",,4.19,13268,14951,1114
7175,6398972,6398972,6587666,56,385532458,9780385532460,John Grisham,2008,Ford County,Ford County,eng,3.56,13770,16272,1759
7176,93157,93157,3095060,269,140436030,9780140436040,Matthew      Lewis,1796,The Monk,The Monk,eng,3.8,13633,16888,1206
7177,23281640,23281640,42819638,19,399168796,9780399168800,John Sandford,2015,Gathering Prey,"Gathering Prey (Lucas Davenport, #25)",,4.18,9757,14944,1355
7178,17232261,17232261,23748550,32,345522028,9780345522020,Jamie Ford,2013,Songs of Willow Frost,Songs of Willow Frost,eng,3.64,13645,15237,2449
7179,280366,280366,1127182,82,312340702,9780312340700,"Arnaldur Indriðason, Bernard Scudder",2000,Mýrin,"Jar City (Inspector Erlendur, #3)",eng,3.8,11803,16035,1442
7180,28568,28568,473328,59,743437810,9780743437810,Jeffery Deaver,2003,The Vanished Man,"The Vanished Man (Lincoln Rhyme, #5)",en-US,4.08,13353,15480,616
7181,12926804,12926804,15093617,12,399256156,9780399256160,Lynda Mullaly Hunt,2012,,One for the Murphys,eng,4.31,16058,17018,2088
7182,324737,324737,315430,28,310211883,9780310211880,"Jim Cymbala, Dean Merrill",1997,"Fresh Wind, Fresh Fire","Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",,4.24,11677,12242,282
7183,12291438,12291438,17268041,18,62128027,9780062128030,Megan Shepherd,2013,The Madman’s Daughter,"The Madman’s Daughter (The Madman’s Daughter, #1)",eng,3.69,17647,19008,3298
7184,16131072,16131072,21956607,35,316211222,9780316211220,"James Patterson, Howard Roughan",2013,Second Honeymoon,"Second Honeymoon (Honeymoon, #2)",eng,3.89,11418,14899,1207
7185,23355069,23355069,42911918,17,,,Samantha Young,2015,Hero,"Hero (Hero, #1)",eng,4.1,21777,24619,2501
7186,55352,55352,805035,12,786891122,9780786891120,George Carlin,1997,Brain Droppings,Brain Droppings,eng,4.11,13255,13900,394
7187,8696,8696,525730,42,345371984,9780345371980,"Douglas Adams, Mark Carwardine",1990,Last Chance to See,Last Chance to See,,4.33,13860,15440,845
7188,1653655,1653655,1648247,13,439903440,9780439903450,Gordon Korman,2008,Swindle,"Swindle (Swindle, #1)",eng,3.94,13562,14061,1154
7189,15786110,15786110,21505033,7,1596436239,9781596436240,Lucy Knisley,2013,,Relish: My Life in the Kitchen,eng,3.89,13518,13626,1678
7190,15832932,15832932,21569082,20,803739095,9780803739090,Huntley Fitzpatrick,2014,What I Thought Was True,What I Thought Was True,eng,3.71,16390,17545,1753
7191,9528186,9528186,43302330,1,613321368X,9786133213680,Lambert M. Surhone,,,Pretty Little Liars (TV Series),eng,4.46,11643,11643,64
7192,10429037,10429037,14785454,16,62081861,9780062081860,Sara Shepard,2011,Ruthless,"Ruthless (Pretty Little Liars, #10)",en-US,3.93,16885,17869,906
7193,18667976,18667976,26493639,19,399162178,9780399162180,Beatriz Williams,2014,The Secret Life of Violet Grant,The Secret Life of Violet Grant,eng,3.97,12825,14706,1669
7194,37338,16087857,37227,23,425213617,9780425213610,Shayla Black,2007,Wicked Ties,"Wicked Ties (Wicked Lovers, #1)",en-US,3.97,22097,24470,1360
7195,47878,47878,46861,21,043984665X,9780439846650,Jenny Nimmo,2007,"Charlie Bone and the Beast (The Children of the Red King, # 6)","Charlie Bone and the Beast (The Children of the Red King, #6)",en-US,3.93,16397,16803,264
7196,27406436,27406436,47453830,18,,,Vi Keeland,2016,The Baller: A Down and Dirty Football Novel,The Baller: A Down and Dirty Football Novel,eng,4.13,17375,22369,2309
